,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,actual
817,2023-10-06,98.81563845437051,89.62177174865855,106.80799966018479,89.4454917878097,106.66214245000413,0.1632431639144496,0.1632431639144496,0.1632431639144496,0.053193847041510395,0.053193847041510395,0.053193847041510395,0.1100493168729392,0.1100493168729392,0.1100493168729392,0.0,0.0,0.0,98.97888161828496,
818,2023-10-07,98.84131438814448,89.44186063673983,106.87772730956002,89.40127324688335,106.75218248669644,-0.07116549644832044,-0.07116549644832044,-0.07116549644832044,-0.10986654962168572,-0.10986654962168572,-0.10986654962168572,0.03870105317336528,0.03870105317336528,0.03870105317336528,0.0,0.0,0.0,98.77014889169617,
819,2023-10-08,98.86699032191844,89.21161991790335,106.82133820406479,89.32692294383452,106.84061009179507,-0.13789385215771985,-0.13789385215771985,-0.13789385215771985,-0.1098666513619449,-0.1098666513619449,-0.1098666513619449,-0.02802720079577495,-0.02802720079577495,-0.02802720079577495,0.0,0.0,0.0,98.72909646976072,
820,2023-10-09,98.89266625569239,89.40238957487489,106.90794191108023,89.30358542182736,106.92903769689366,-0.05140965845235447,-0.05140965845235447,-0.05140965845235447,0.03856426623516757,0.03856426623516757,0.03856426623516757,-0.08997392468752204,-0.08997392468752204,-0.08997392468752204,0.0,0.0,0.0,98.84125659724003,
821,2023-10-10,98.91834218946636,89.10529435647501,106.97453462306605,89.25138816087974,107.01637271474344,-0.1299155272849331,-0.1299155272849331,-0.1299155272849331,0.0171297445399119,0.0171297445399119,0.0171297445399119,-0.147045271824845,-0.147045271824845,-0.147045271824845,0.0,0.0,0.0,98.78842666218142,
822,2023-10-11,98.94401812324031,89.13527989927998,107.05689352929231,89.19822811288051,107.13760709803556,-0.1465563926321012,-0.1465563926321012,-0.1465563926321012,0.05265669104570126,0.05265669104570126,0.05265669104570126,-0.19921308367780244,-0.19921308367780244,-0.19921308367780244,0.0,0.0,0.0,98.7974617306082,
823,2023-10-12,98.96969405701428,89.16121141088007,107.0148722656105,89.14494562549366,107.26820646724961,-0.18832286311717705,-0.18832286311717705,-0.18832286311717705,0.05818865212084583,0.05818865212084583,0.05818865212084583,-0.24651151523802287,-0.24651151523802287,-0.24651151523802287,0.0,0.0,0.0,98.7813711938971,
824,2023-10-13,98.99536999078823,88.84577375242658,107.29498009747712,89.0916631381068,107.37658066259092,-0.23583856056271946,-0.23583856056271946,-0.23583856056271946,0.05319384704190081,0.05319384704190081,0.05319384704190081,-0.2890324076046203,-0.2890324076046203,-0.2890324076046203,0.0,0.0,0.0,98.75953143022551,
825,2023-10-14,99.0210459245622,88.76217195573884,107.21682115448026,89.04518107187756,107.47239056178282,-0.4367861223507677,-0.4367861223507677,-0.4367861223507677,-0.10986654962190719,-0.10986654962190719,-0.10986654962190719,-0.3269195727288605,-0.3269195727288605,-0.3269195727288605,0.0,0.0,0.0,98.58425980221143,
826,2023-10-15,99.04672185833616,88.65126271881677,107.07892438813477,89.00421583264519,107.56820046097477,-0.470228829996873,-0.470228829996873,-0.470228829996873,-0.1098666513617279,-0.1098666513617279,-0.1098666513617279,-0.360362178635145,-0.360362178635145,-0.360362178635145,0.0,0.0,0.0,98.57649302833929,
