,ds,y
322,2022-01-11 00:00:00-05:00,97.92230224609375
323,2022-01-12 00:00:00-05:00,97.91999816894531
324,2022-01-13 00:00:00-05:00,97.99099731445312
325,2022-01-14 00:00:00-05:00,97.73500061035156
326,2022-01-18 00:00:00-05:00,97.41069793701172
327,2022-01-19 00:00:00-05:00,97.49420166015625
328,2022-01-20 00:00:00-05:00,97.50260162353516
329,2022-01-21 00:00:00-05:00,97.69000244140625
330,2022-01-24 00:00:00-05:00,97.71019744873047
331,2022-01-25 00:00:00-05:00,97.63159942626953
332,2022-01-26 00:00:00-05:00,97.3395004272461
333,2022-01-27 00:00:00-05:00,97.30999755859375
334,2022-01-28 00:00:00-05:00,97.41210174560547
335,2022-01-31 00:00:00-05:00,97.41739654541016
336,2022-02-01 00:00:00-05:00,97.4000015258789
337,2022-02-02 00:00:00-05:00,97.47419738769531
338,2022-02-03 00:00:00-05:00,97.30989837646484
339,2022-02-04 00:00:00-05:00,96.92500305175781
340,2022-02-07 00:00:00-05:00,96.96839904785156
341,2022-02-08 00:00:00-05:00,96.82769775390625
342,2022-02-09 00:00:00-05:00,96.8550033569336
343,2022-02-10 00:00:00-05:00,96.28379821777344
344,2022-02-11 00:00:00-05:00,96.6854019165039
345,2022-02-14 00:00:00-05:00,96.42430114746094
346,2022-02-15 00:00:00-05:00,96.3550033569336
347,2022-02-16 00:00:00-05:00,96.43409729003906
348,2022-02-17 00:00:00-05:00,96.56719970703125
349,2022-02-18 00:00:00-05:00,96.64230346679688
350,2022-02-22 00:00:00-05:00,96.5239028930664
351,2022-02-23 00:00:00-05:00,96.3904037475586
352,2022-02-24 00:00:00-05:00,96.48159790039062
353,2022-02-25 00:00:00-05:00,96.49500274658203
354,2022-02-28 00:00:00-05:00,96.93910217285156
355,2022-03-01 00:00:00-05:00,97.29209899902344
356,2022-03-02 00:00:00-05:00,96.7510986328125
357,2022-03-03 00:00:00-05:00,96.7938003540039
358,2022-03-04 00:00:00-05:00,97.056396484375
359,2022-03-07 00:00:00-05:00,96.81780242919922
360,2022-03-08 00:00:00-05:00,96.46499633789062
361,2022-03-09 00:00:00-05:00,96.26190185546875
362,2022-03-10 00:00:00-05:00,96.08499908447266
363,2022-03-11 00:00:00-05:00,96.03009796142578
364,2022-03-14 00:00:00-04:00,95.5593032836914
365,2022-03-15 00:00:00-04:00,95.54080200195312
366,2022-03-16 00:00:00-04:00,95.48580169677734
367,2022-03-17 00:00:00-04:00,95.59980010986328
368,2022-03-18 00:00:00-04:00,95.70169830322266
369,2022-03-21 00:00:00-04:00,95.15119934082031
370,2022-03-22 00:00:00-04:00,94.99700164794922
371,2022-03-23 00:00:00-04:00,95.2136001586914
372,2022-03-24 00:00:00-04:00,95.08650207519531
373,2022-03-25 00:00:00-04:00,94.62090301513672
374,2022-03-28 00:00:00-04:00,94.64620208740234
375,2022-03-29 00:00:00-04:00,94.64700317382812
376,2022-03-30 00:00:00-04:00,94.83920288085938
377,2022-03-31 00:00:00-04:00,94.87149810791016
378,2022-04-01 00:00:00-04:00,94.51000213623047
379,2022-04-04 00:00:00-04:00,94.61000061035156
380,2022-04-05 00:00:00-04:00,94.16500091552734
381,2022-04-06 00:00:00-04:00,94.0999984741211
382,2022-04-07 00:00:00-04:00,94.07530212402344
383,2022-04-08 00:00:00-04:00,93.86509704589844
384,2022-04-11 00:00:00-04:00,93.68350219726562
385,2022-04-12 00:00:00-04:00,94.03130340576172
386,2022-04-13 00:00:00-04:00,94.05560302734375
387,2022-04-14 00:00:00-04:00,93.71499633789062
388,2022-04-18 00:00:00-04:00,93.66500091552734
389,2022-04-19 00:00:00-04:00,93.27539825439453
390,2022-04-20 00:00:00-04:00,93.4000015258789
391,2022-04-21 00:00:00-04:00,93.22920227050781
392,2022-04-22 00:00:00-04:00,93.1636962890625
393,2022-04-25 00:00:00-04:00,93.44999694824219
394,2022-04-26 00:00:00-04:00,93.68060302734375
395,2022-04-27 00:00:00-04:00,93.51490020751953
396,2022-04-28 00:00:00-04:00,93.40280151367188
397,2022-04-29 00:00:00-04:00,93.23870086669922
398,2022-05-02 00:00:00-04:00,92.88860321044922
399,2022-05-03 00:00:00-04:00,92.94519805908203
400,2022-05-04 00:00:00-04:00,93.27670288085938
401,2022-05-05 00:00:00-04:00,92.96050262451172
402,2022-05-06 00:00:00-04:00,92.79000091552734
403,2022-05-09 00:00:00-04:00,93.08080291748047
404,2022-05-10 00:00:00-04:00,93.19170379638672
405,2022-05-11 00:00:00-04:00,93.30999755859375
406,2022-05-12 00:00:00-04:00,93.47969818115234
407,2022-05-13 00:00:00-04:00,93.30500030517578
408,2022-05-16 00:00:00-04:00,93.4749984741211
409,2022-05-17 00:00:00-04:00,93.0896987915039
410,2022-05-18 00:00:00-04:00,93.24500274658203
411,2022-05-19 00:00:00-04:00,93.44429779052734
412,2022-05-20 00:00:00-04:00,93.6095962524414
413,2022-05-23 00:00:00-04:00,93.41999816894531
414,2022-05-24 00:00:00-04:00,93.8124008178711
415,2022-05-25 00:00:00-04:00,94.00789642333984
416,2022-05-26 00:00:00-04:00,94.08999633789062
417,2022-05-27 00:00:00-04:00,94.13999938964844
418,2022-05-31 00:00:00-04:00,93.7925033569336
419,2022-06-01 00:00:00-04:00,93.49500274658203
420,2022-06-02 00:00:00-04:00,93.54499816894531
421,2022-06-03 00:00:00-04:00,93.45439910888672
422,2022-06-06 00:00:00-04:00,93.1990966796875
423,2022-06-07 00:00:00-04:00,93.31790161132812
424,2022-06-08 00:00:00-04:00,93.17500305175781
425,2022-06-09 00:00:00-04:00,93.05000305175781
426,2022-06-10 00:00:00-04:00,92.43260192871094
427,2022-06-13 00:00:00-04:00,91.5270004272461
428,2022-06-14 00:00:00-04:00,91.17839813232422
429,2022-06-15 00:00:00-04:00,91.86000061035156
430,2022-06-16 00:00:00-04:00,92.07510375976562
431,2022-06-17 00:00:00-04:00,92.03780364990234
432,2022-06-21 00:00:00-04:00,91.90499877929688
433,2022-06-22 00:00:00-04:00,92.39469909667969
434,2022-06-23 00:00:00-04:00,92.59760284423828
435,2022-06-24 00:00:00-04:00,92.54499816894531
436,2022-06-27 00:00:00-04:00,92.31700134277344
437,2022-06-28 00:00:00-04:00,92.2145004272461
438,2022-06-29 00:00:00-04:00,92.5
439,2022-06-30 00:00:00-04:00,92.87789916992188
440,2022-07-01 00:00:00-04:00,93.42500305175781
441,2022-07-05 00:00:00-04:00,93.55000305175781
442,2022-07-06 00:00:00-04:00,93.10140228271484
443,2022-07-07 00:00:00-04:00,92.91500091552734
444,2022-07-08 00:00:00-04:00,92.76000213623047
445,2022-07-11 00:00:00-04:00,92.95210266113281
446,2022-07-12 00:00:00-04:00,93.0999984741211
447,2022-07-13 00:00:00-04:00,93.12580108642578
448,2022-07-14 00:00:00-04:00,92.99669647216797
449,2022-07-15 00:00:00-04:00,93.09500122070312
450,2022-07-18 00:00:00-04:00,93.04499816894531
451,2022-07-19 00:00:00-04:00,92.83670043945312
452,2022-07-20 00:00:00-04:00,92.78500366210938
453,2022-07-21 00:00:00-04:00,93.31610107421875
454,2022-07-22 00:00:00-04:00,93.78109741210938
455,2022-07-25 00:00:00-04:00,93.6500015258789
456,2022-07-26 00:00:00-04:00,93.59880065917969
457,2022-07-27 00:00:00-04:00,93.91000366210938
458,2022-07-28 00:00:00-04:00,94.33499908447266
459,2022-07-29 00:00:00-04:00,94.41500091552734
460,2022-08-01 00:00:00-04:00,94.49500274658203
461,2022-08-02 00:00:00-04:00,93.84500122070312
462,2022-08-03 00:00:00-04:00,93.98320007324219
463,2022-08-04 00:00:00-04:00,94.1843032836914
464,2022-08-05 00:00:00-04:00,93.59480285644531
465,2022-08-08 00:00:00-04:00,93.7750015258789
466,2022-08-09 00:00:00-04:00,93.61160278320312
467,2022-08-10 00:00:00-04:00,93.8949966430664
468,2022-08-11 00:00:00-04:00,93.55609893798828
469,2022-08-12 00:00:00-04:00,93.71299743652344
470,2022-08-15 00:00:00-04:00,93.87429809570312
471,2022-08-16 00:00:00-04:00,93.74230194091797
472,2022-08-17 00:00:00-04:00,93.427001953125
473,2022-08-18 00:00:00-04:00,93.52510070800781
474,2022-08-19 00:00:00-04:00,93.30000305175781
475,2022-08-22 00:00:00-04:00,93.05500030517578
476,2022-08-23 00:00:00-04:00,93.0072021484375
477,2022-08-24 00:00:00-04:00,92.8583984375
478,2022-08-25 00:00:00-04:00,93.11239624023438
479,2022-08-26 00:00:00-04:00,93.00499725341797
480,2022-08-29 00:00:00-04:00,92.73999786376953
481,2022-08-30 00:00:00-04:00,92.69660186767578
482,2022-08-31 00:00:00-04:00,92.66500091552734
